Interval=	0,005 s
ExcelDateTime=	4,2821680721150136e+04	03/27/17 16:20:14,307372
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	LV Pressure	Aortic Pressure	Aortic Flow	LVAD Flow
249,45	-0,1249395	103,7591	4,012332	3,866125
249,455	0,03249436	103,9937	3,933843	3,878404
249,46	-0,1249395	104,1501	4,069415	3,895594
249,465	-0,4398074	104,0719	3,990926	3,922606
249,47	-0,6759582	104,2283	4,097956	3,939796
249,475	-0,6759582	104,5411	3,983791	3,949619
249,48	-1,069543	104,6976	4,133633	3,964353
249,485	-1,384411	104,6976	4,005197	3,977859
249,49	-1,463128	104,854	4,133633	3,981543
249,495	-1,384411	104,6194	4,062279	3,982771
249,5	-1,384411	104,3065	4,18358	3,98891
249,505	-0,990826	104,3065	4,133633	3,997505
249,51	-0,9121091	104,3065	4,27634	3,999961
249,515	-0,6759582	104,1501	4,155039	3,998733
249,52	-0,5972413	104,0719	4,233528	3,999961
249,525	-0,3610904	103,4463	4,155039	4,004872
249,53	-0,2036565	102,8207	4,226392	4,002416
249,535	-0,2036565	102,6643	4,254934	4,007328
249,54	-0,04622259	102,5861	4,254934	4,018378
249,545	-0,04622259	102,8207	4,312016	4,035568
249,55	-0,1249395	102,6643	4,304881	4,055214
249,555	-0,4398074	102,9771	4,347693	4,080999
249,56	-0,3610904	102,8207	4,254934	4,111695
249,565	-0,6759582	102,7425	4,390505	4,133796
249,57	-0,4398074	102,5079	4,262069	4,142391
249,575	-0,5972413	102,2733	4,426182	4,153441
249,58	-0,5185243	101,7258	4,404776	4,157125
249,585	-0,5185243	101,413	4,526077	4,164492
249,59	-0,6759582	101,1002	4,468994	4,168176
249,595	-0,8333921	101,022	4,568889	4,184138
249,6	-0,8333921	101,022	4,497535	4,195188
249,605	-0,6759582	101,1002	4,533212	4,206239
249,61	-0,6759582	101,1784	4,454723	4,214834
249,615	-0,7546752	100,9438	4,590295	4,225884
249,62	-0,7546752	100,5528	4,518941	4,220973
249,625	-0,6759582	100,3964	4,568889	4,216062
249,63	-0,7546752	100,1618	4,476129	4,206239
249,635	-0,6759582	100,3182	4,554618	4,207467
249,64	-0,4398074	100,3964	4,354829	4,205011
249,645	-0,4398074	100,7874	4,547483	4,218517
249,65	-0,3610904	100,631	4,376235	4,233251
249,655	-0,2823734	100,5528	4,547483	4,243074
249,66	-0,1249395	100,4746	4,333422	4,238163
249,665	-0,2036565	100,24	4,647378	4,243074
249,67	-0,1249395	100,0054	4,38337	4,243074
249,675	-0,2036565	99,84897	4,611701	4,24553
249,68	-0,4398074	99,37976	4,497535	4,238163
249,685	-0,7546752	99,37976	4,754408	4,24553
249,69	-1,069543	99,37976	4,576024	4,257808
249,695	-2,014146	99,37976	4,718731	4,272543
249,7	-3,352335	99,37976	4,618836	4,27991
249,705	-5,084107	99,37976	4,697325	4,287277
249,71	-7,052031	99,37976	4,554618	4,27991
249,715	-8,62637	98,91054	4,70446	4,271315
249,72	-9,964558	98,67593	4,625972	4,259036
249,725	-11,14531	98,12851	4,661648	4,250441
249,73	-11,46018	97,65929	4,625972	4,235707
249,735	-11,22403	97,8157	4,711596	4,223429
249,74	-10,35814	97,9721	4,554618	4,209922
249,745	-9,649691	97,8157	4,683054	4,208695
249,75	-8,62637	97,42468	4,625972	4,201327
249,755	-7,445616	97,26828	4,69019	4,191505
249,76	-6,186145	96,95547	4,540348	4,184138
249,765	-4,76924	96,79906	4,718731	4,181682
249,77	-3,588485	96,95547	4,554618	4,184138
249,775	-2,95875	97,03367	4,576024	4,192733
249,78	-2,565165	97,65929	4,468994	4,213606
249,785	-2,407731	98,20671	4,504671	4,239391
249,79	-2,329014	98,51953	4,433317	4,260264
249,795	-2,565165	98,59773	4,468994	4,284821
249,8	-3,194901	98,20671	4,568889	4,313061
249,805	-3,273618	98,12851	4,4904	4,331479
249,81	-3,745919	98,44132	4,590295	4,349897
249,815	-4,139504	98,67593	4,497535	4,365859
249,82	-4,454372	98,98874	4,590295	4,386732
249,825	-4,76924	99,06695	4,504671	4,411289
249,83	-5,084107	99,22335	4,633107	4,429707
249,835	-5,241541	99,06695	4,618836	4,449352
249,84	-5,320258	99,14515	4,675919	4,466542
249,845	-5,320258	98,75413	4,69019	4,462859
249,85	-5,477692	98,51953	4,733002	4,460403
249,855	-5,477692	97,9721	4,718731	4,459175
249,86	-5,084107	97,65929	4,782949	4,459175
249,865	-3,352335	97,7375	4,768679	4,453036
249,87	1,370683	98,28492	4,811491	4,45672
249,875	8,455208	98,28492	4,768679	4,471454
249,88	16,40562	98,75413	4,875709	4,510745
249,885	23,41143	98,67593	4,811491	4,548808
249,89	30,41724	99,22335	4,925656	4,615112
249,895	37,50176	100,4746	4,90425	4,694922
249,9	44,90116	101,9605	5,132581	4,785782
249,905	51,27723	103,3681	5,039822	4,895061
249,91	56,39383	104,3847	5,375183	5,027668
249,915	60,72326	105,5578	5,246747	5,172554
249,92	64,73783	107,2783	5,489348	5,32849
249,925	68,12266	108,9987	5,42513	5,480743
249,93	70,1693	110,1718	5,71768	5,639135
249,935	71,5862	110,9538	5,660597	5,7963
249,94	72,68824	111,423	6,017364	5,947325
249,945	73,63284	112,5178	6,031635	6,103261
249,95	74,18386	113,4563	6,324184	6,250603
249,955	74,42001	114,0819	6,34559	6,390577
249,96	74,65616	114,4729	6,609598	6,533007
249,965	74,26258	114,5511	6,673816	6,666843
249,97	73,94771	114,5511	6,852199	6,79945
249,975	73,79028	114,7857	6,987771	6,918551
249,98	73,47541	114,8639	7,180425	7,014323
249,985	72,84567	114,0037	7,230373	7,1015
249,99	72,13722	113,0653	7,451568	7,183766
249,995	71,35005	112,2832	7,465839	7,252525
250	70,48417	111,423	7,6799	7,317601
250,005	69,22469	110,8756	7,665629	7,382677
250,01	68,20137	110,5628	7,922501	7,435474
250,015	67,02062	109,4679	7,936772	7,475993
250,02	65,60371	108,6077	8,122291	7,50669
250,025	64,65911	107,4347	8,100885	7,539841
250,03	63,32092	106,809	8,243592	7,564398
250,035	61,51043	106,1052	8,179374	7,576677
250,04	59,69994	105,3232	8,165103	7,585272
250,045	58,1256	104,7758	8,186509	7,596322
250,05	56,78742	104,4629	8,136562	7,593867
250,055	55,05564	103,9937	8,186509	7,592639
250,06	53,009	103,6027	8,10802	7,584044
250,065	50,96236	103,3681	8,165103	7,575449
250,07	49,07316	103,2899	8,022396	7,55212
250,075	47,4201	103,5245	8,029531	7,526335
250,08	45,92448	103,6027	7,922501	7,499322
250,085	44,1927	103,4463	7,986719	7,474766
250,09	42,46093	103,3681	7,844012	7,434247
250,095	40,41429	103,7591	7,915366	7,398639
250,1	38,52508	103,9937	7,808336	7,354437
250,105	36,71459	104,0719	7,758388	7,300411
250,11	34,9041	104,1501	7,601411	7,229196
250,115	33,0149	103,9937	7,629952	7,154298
250,12	31,36184	104,2283	7,537193	7,070804
250,125	29,63007	103,9155	7,487245	6,987311
250,13	27,8983	103,9155	7,37308	6,897678
250,135	25,85165	104,0719	7,37308	6,81664
250,14	23,56886	103,6809	7,137613	6,725779
250,145	20,9712	103,6027	7,123343	6,630007
250,15	18,53098	103,6027	6,895012	6,53178
250,155	17,11407	103,9937	6,952094	6,448286
250,16	15,22487	103,8373	6,680951	6,35497
250,165	12,54849	103,7591	6,816523	6,262881
250,17	7,90419	103,6809	6,502568	6,162198
250,175	2,551437	103,2117	6,581056	6,057831
250,18	-2,880033	102,7425	6,302778	5,939958
250,185	-6,894597	102,4297	6,395537	5,812262
250,19	-9,885842	101,6476	6,060176	5,672287
250,195	-11,69633	101,1784	6,110124	5,537224
250,2	-12,08992	100,631	5,846116	5,387427
250,205	-11,5389	100,5528	5,817574	5,242541
250,21	-10,75173	100,24	5,532161	5,107478
250,215	-10,12199	100,0054	5,553567	4,974871
250,22	-9,177389	99,61437	5,339506	4,845947
250,225	-8,075352	99,77077	5,253882	4,728074
250,23	-6,81588	100,0054	5,096904	4,624934
250,235	-5,556409	100,8656	5,068363	4,542669
250,24	-4,76924	101,413	4,825761	4,464087
250,245	-3,824636	102,3515	4,790085	4,397783
250,25	-2,95875	103,2117	4,576024	4,340074
250,255	-2,092863	104,0719	4,4904	4,283593
250,26	-1,384411	104,854	4,262069	4,22834
250,265	-0,9121091	105,4796	4,390505	4,190277
250,27	-0,6759582	106,4962	4,233528	4,162036
250,275	-0,5972413	107,5129	4,27634	4,142391
250,28	-0,3610904	108,4513	4,212122	4,126429
250,285	-0,2823734	109,3115	4,297746	4,115378
250,29	0,03249436	110,0936	4,18358	4,106783
250,295	-0,04622259	110,4064	4,226392	4,090821
250,3	0,2686452	110,4064	4,27634	4,073631
250,305	0,3473622	110,3282	4,27634	4,055214
250,31	0,3473622	110,641	4,354829	4,028201
250,315	0,1112113	110,4064	4,333422	3,999961
250,32	0,1112113	110,3282	4,433317	3,980315
250,325	-0,2823734	109,9371	4,297746	3,958214
250,33	-0,2823734	109,9371	4,390505	3,94348
250,335	-0,2823734	109,6243	4,240663	3,922606
250,34	-0,2036565	109,3897	4,361964	3,911556
250,345	-0,6759582	109,1551	4,27634	3,898049
250,35	-0,6759582	108,2949	4,369099	3,882087
250,355	-0,7546752	107,8257	4,240663	3,866125
250,36	-1,069543	107,4347	4,247798	3,861214
250,365	-0,9121091	107,0436	4,140768	3,852619
250,37	-0,8333921	107,1218	4,133633	3,859986
250,375	-0,990826	107,1218	4,069415	3,867353
250,38	-1,069543	106,809	4,126497	3,883315
250,385	-0,6759582	106,7308	4,033738	3,883315
250,39	-0,2823734	105,9488	4,140768	3,875948
250,395	-0,5972413	105,0886	4,07655	3,862442
250,4	-0,7546752	104,3847	4,219257	3,853847
250,405	-0,7546752	103,8373	4,055144	3,834201
250,41	-0,5185243	103,6809	4,304881	3,820695
250,415	-0,4398074	103,5245	4,083685	3,819467
250,42	-0,2823734	103,4463	4,297746	3,82929
250,425	-0,04622259	103,7591	4,112227	3,841569
250,43	-0,04622259	103,9937	4,326287	3,859986
250,435	-0,1249395	104,1501	4,062279	3,877176
250,44	-0,2036565	103,9937	4,240663	3,894366
250,445	-0,5185243	103,5245	4,07655	3,894366
250,45	-0,6759582	103,2117	4,226392	3,902961
250,455	-0,9121091	103,5245	4,07655	3,912784
250,46	-1,14826	103,8373	4,190716	3,923834
250,465	-1,305694	104,0719	4,048009	3,936113
250,47	-1,384411	104,5411	4,07655	3,950847
250,475	-1,384411	104,7758	4,019467	3,966809
250,48	-1,226977	104,6194	4,105091	3,985227
250,485	-1,14826	104,6976	4,083685	3,998733
250,49	-0,8333921	104,4629	4,18358	4,009783
250,495	-0,9121091	103,9155	4,269204	4,014695
250,5	-0,7546752	103,4463	4,347693	4,015923
250,505	-0,7546752	102,8989	4,312016	4,018378
250,51	-0,4398074	102,7425	4,390505	4,022062
250,515	-0,2823734	102,7425	4,326287	4,031885
250,52	-0,1249395	102,8989	4,404776	4,047847
250,525	-0,2036565	103,1335	4,340558	4,06872
250,53	-0,4398074	103,0553	4,447588	4,100644
250,535	-0,5185243	103,3681	4,419047	4,125201
250,54	-0,6759582	103,2117	4,461859	4,143619
250,545	-0,6759582	102,9771	4,411911	4,158353
250,55	-0,7546752	102,5861	4,38337	4,166948
250,555	-0,8333921	102,0387	4,38337	4,166948
250,56	-0,8333921	101,7258	4,283475	4,168176
250,565	-0,7546752	101,4912	4,447588	4,179226
250,57	-0,7546752	101,5694	4,340558	4,189049
250,575	-0,7546752	101,3348	4,476129	4,192733
250,58	-0,7546752	101,2566	4,397641	4,195188
250,585	-0,6759582	100,9438	4,547483	4,2001
250,59	-0,5972413	100,8656	4,440453	4,2001
250,595	-0,5185243	100,5528	4,561754	4,201327
250,6	-0,7546752	100,3964	4,518941	4,205011
250,605	-0,5972413	100,3964	4,540348	4,212378
250,61	-0,5972413	100,1618	4,397641	4,216062
250,615	-0,5972413	100,4746	4,511806	4,232024
250,62	-0,5185243	100,7874	4,369099	4,247986
250,625	-0,4398074	101,022	4,38337	4,27377
250,63	-0,5185243	101,022	4,326287	4,284821
250,635	-0,4398074	100,631	4,426182	4,294644
250,64	-0,2823734	100,4746	4,27634	4,297099
250,645	-0,3610904	100,0054	4,411911	4,304467
250,65	-0,5972413	99,84897	4,29061	4,300783
250,655	-0,4398074	99,77077	4,433317	4,300783
250,66	-0,5185243	99,77077	4,283475	4,306922
250,665	-0,7546752	99,92718	4,661648	4,320429
250,67	-0,990826	99,69257	4,4904	4,319201
250,675	-1,856712	99,61437	4,718731	4,329023
250,68	-3,273618	99,30155	4,604566	4,331479
250,685	-5,005391	98,91054	4,875709	4,326568
250,69	-6,81588	98,83234	4,590295	4,310606
250,695	-8,62637	98,59773	4,790085	4,295872
250,7	-9,885842	98,36312	4,568889	4,284821
250,705	-10,90916	98,12851	4,70446	4,274998
250,71	-11,38146	98,20671	4,547483	4,261492
250,715	-11,30275	98,20671	4,683054	4,257808
250,72	-10,51558	98,05031	4,647378	4,247986
250,725	-9,728408	97,65929	4,59743	4,230796
250,73	-8,62637	97,11187	4,576024	4,218517
250,735	-7,760484	97,03367	4,568889	4,206239
250,74	-6,422296	96,87726	4,483265	4,197644
250,745	-4,847957	97,26828	4,547483	4,19396
250,75	-3,824636	97,50289	4,554618	4,203783
250,755	-3,116184	97,65929	4,576024	4,227112
250,76	-2,722599	98,05031	4,533212	4,247986
250,765	-2,565165	98,44132	4,625972	4,268859
250,77	-2,407731	98,59773	4,554618	4,294644
250,775	-2,486448	98,83234	4,661648	4,315517
250,78	-2,880033	98,59773	4,611701	4,336391
250,785	-3,194901	98,59773	4,69019	4,362175
250,79	-3,667202	99,06695	4,647378	4,395327
250,795	-4,060787	99,37976	4,683054	4,426023
250,8	-4,375655	99,53616	4,697325	4,448125
250,805	-4,690523	99,45796	4,647378	4,462859
250,81	-4,847957	99,14515	4,733002	4,48496
250,815	-5,162824	98,83234	4,647378	4,491099
250,82	-5,162824	98,75413	4,70446	4,494783
250,825	-5,398975	98,59773	4,633107	4,496011
250,83	-5,398975	98,36312	4,790085	4,494783
250,835	-5,477692	98,12851	4,618836	4,48496
250,84	-5,241541	97,9721	4,818626	4,482504
250,845	-3,588485	98,20671	4,711596	4,482504
250,85	0,66223	98,44132	4,882844	4,493555
250,855	7,589322	98,28492	4,790085	4,499694
250,86	15,61845	98,75413	4,961333	4,525479
250,865	22,86041	98,67593	4,847167	4,572137
250,87	29,39392	99,14515	4,939927	4,642124
250,875	36,63588	100,5528	4,925656	4,720706
250,88	43,87784	102,1951	5,061228	4,822618
250,885	50,41134	103,9155	5,054092	4,93558
250,89	55,68538	105,0886	5,239611	5,065731
250,895	60,09353	106,027	5,303829	5,200794
250,9	64,10809	107,5129	5,539296	5,344452
250,905	67,57164	108,8423	5,475078	5,493022
250,91	69,77571	109,8589	5,803304	5,63668
250,915	71,1139	110,4064	5,73195	5,786477
250,92	72,53081	111,5794	6,045905	5,943641
250,925	73,47541	112,4396	6,045905	6,09835
250,93	74,10515	113,6127	6,395537	6,248147
250,935	74,3413	114,1601	6,402673	6,391805
250,94	74,3413	114,3947	6,702357	6,534235
250,945	74,02643	114,7857	6,738034	6,668071
250,95	73,63284	114,5511	7,044854	6,795767
250,955	73,55413	114,8639	7,06626	6,914868
250,96	73,23926	114,9421	7,337403	7,025374
250,965	72,68824	114,1601	7,380215	7,116234
250,97	71,74364	113,5345	7,537193	7,196044
250,975	71,19262	112,6743	7,701306	7,273399
250,98	70,24802	112,0486	7,815471	7,343386
250,985	69,06726	111,5794	7,929637	7,408462
250,99	67,96522	111,032	8,058073	7,45512
250,995	66,70575	110,1718	8,165103	7,499322
251	65,21013	108,9205	8,21505	7,528791
251,005	64,18681	108,5295	8,222186	7,545981
251,01	63,24221	107,5911	8,286404	7,557031
251,015	61,58915	106,5744	8,279269	7,565626
251,02	59,46379	105,5578	8,286404	7,560715
251,025	57,96817	104,6976	8,21505	7,56317
251,03	56,62998	104,4629	8,300675	7,561943
251,035	55,21308	104,1501	8,20078	7,559487
251,04	52,93029	103,6809	8,229321	7,55212
251,045	50,88365	103,2117	8,207915	7,528791
251,05	48,99444	102,9771	8,165103	7,509145
251,055	47,18395	102,9771	8,136562	7,488272
251,06	45,76704	102,8989	7,979584	7,460031
251,065	44,11399	103,1335	8,029531	7,434247
251,07	42,3035	103,3681	7,851148	7,393728
251,075	40,41429	103,7591	7,794065	7,349525
251,08	38,52508	103,9937	7,658493	7,293044
251,085	36,71459	103,8373	7,722712	7,23288
251,09	34,9041	103,9937	7,487245	7,167804
251,095	33,25105	103,9155	7,572869	7,100272
251,1	31,51927	103,9937	7,351674	7,013095
251,105	29,70879	103,9937	7,358809	6,927146
251,11	27,8983	103,9155	7,094801	6,841197
251,115	26,00909	103,9155	7,116207	6,756475
251,12	23,7263	103,8373	6,937824	6,666843
251,125	21,20735	103,9155	6,880741	6,580893
251,13	18,84585	103,9937	6,752305	6,490033
251,135	17,19279	104,4629	6,809387	6,406539
251,14	15,53973	104,3065	6,623868	6,310767
251,145	12,94207	103,6809	6,623868	6,219907
251,15	8,533925	103,2899	6,466891	6,121679
251,155	3,023739	102,8989	6,431214	6,013629
251,16	-2,17158	102,7425	6,117259	5,900667
251,165	-6,501013	102,6643	6,174342	5,7963
251,17	-9,728408	102,1951	5,82471	5,672287
251,175	-11,69633	101,7258	5,867522	5,538452
251,18	-12,08992	101,413	5,503619	5,393566
251,185	-11,61761	100,631	5,660597	5,247452
251,19	-10,90916	100,3964	5,218205	5,093972
251,195	-10,04328	99,84897	5,282423	4,952769
251,2	-9,177389	99,61437	5,01128	4,826301
251,205	-7,996635	99,77077	5,004145	4,712112
251,21	-6,894597	100,0836	4,761543	4,602833
251,215	-5,713843	100,8656	4,847167	4,504606
251,22	-4,847957	101,1784	4,725866	4,419884
251,225	-3,824636	102,0387	4,683054	4,34253
251,23	-3,037467	102,4297	4,59743	4,268859
251,235	-2,092863	103,1335	4,547483	4,207467
251,24	-1,226977	104,1501	4,38337	4,163264
251,245	-0,7546752	105,245	4,340558	4,13134
251,25	-0,6759582	106,418	4,27634	4,11415
251,255	-0,4398074	107,7475	4,233528	4,104328
251,26	-0,2823734	108,6859	4,119362	4,105555
251,265	-0,2036565	109,6243	4,162174	4,094505
251,27	0,1899283	110,4064	4,090821	4,073631
251,275	0,03249436	110,3282	4,112227	4,050302
251,28	0,2686452	110,0936	4,083685	4,022062
251,285	0,4260791	109,9371	4,18358	3,987682
251,29	0,5047961	110,1718	4,07655	3,959442
251,295	0,1112113	110,3282	4,147904	3,937341
251,3	0,03249436	110,4064	4,140768	3,923834
251,305	-0,3610904	110,0154	4,105091	3,904189
251,31	-0,2823734	109,7807	4,112227	3,889455
251,315	-0,4398074	109,1551	4,019467	3,873493
251,32	-0,1249395	108,8423	4,07655	3,853847
251,325	-0,5185243	108,2949	3,955249	3,831746
251,33	-0,5185243	107,9039	4,069415	3,824379
251,335	-0,9121091	107,6693	3,905302	3,820695
251,34	-0,990826	107,9821	4,040873	3,821923
251,345	-0,8333921	107,5911	3,926708	3,820695
251,35	-0,9121091	107,4347	4,162174	3,825607
251,355	-0,990826	106,9654	3,96952	3,825607
251,36	-0,990826	106,2616	4,190716	3,823151
251,365	-0,7546752	105,8706	4,033738	3,814556
251,37	-0,4398074	105,0886	4,140768	3,814556
251,375	-0,5972413	104,854	4,090821	3,810872
251,38	-0,8333921	104,9322	4,147904	3,809645
251,385	-0,8333921	104,854	4,019467	3,814556
251,39	-0,5185243	104,7758	4,162174	3,823151
251,395	-0,5185243	104,4629	4,133633	3,824379
251,4	-0,4398074	103,8373	4,233528	3,824379
251,405	-0,1249395	103,4463	4,083685	3,821923
251,41	-0,1249395	103,6027	4,283475	3,831746
251,415	-0,1249395	103,6027	4,055144	3,837885
251,42	-0,2823734	103,7591	4,147904	3,853847
251,425	-0,5185243	103,9937	3,96952	3,877176
251,43	-0,6759582	104,2283	4,147904	3,904189
251,435	-0,8333921	104,6976	3,919572	3,92629
251,44	-1,226977	104,9322	4,112227	3,953303
251,445	-1,384411	104,854	3,976655	3,969265
251,45	-1,305694	104,6194	4,133633	3,982771
251,455	-1,14826	104,0719	4,055144	3,980315
251,46	-1,069543	103,6809	4,190716	3,976632
251,465	-0,990826	103,4463	4,16931	3,979087
251,47	-0,7546752	103,2117	4,219257	3,976632
251,475	-0,5972413	103,0553	4,18358	3,980315
251,48	-0,5972413	102,8989	4,212122	3,993821
251,485	-0,4398074	102,7425	4,176445	4,004872
251,49	-0,4398074	102,8207	4,197851	4,020834
251,495	-0,04622259	103,2117	4,29061	4,038024
251,5	0,03249436	103,0553	4,269204	4,050302
251,505	-0,2036565	102,9771	4,340558	4,067492
251,51	-0,2823734	102,5861	4,361964	4,063809
251,515	-0,4398074	102,2733	4,340558	4,067492
251,52	-0,5972413	102,0387	4,347693	4,079771
251,525	-0,8333921	101,9605	4,297746	4,095733
251,53	-0,990826	101,8823	4,319152	4,111695
251,535	-0,990826	102,0387	4,312016	4,133796
251,54	-0,9121091	102,2733	4,326287	4,152214
251,545	-0,8333921	102,1169	4,326287	4,168176
251,55	-0,7546752	101,804	4,361964	4,168176
251,555	-0,7546752	101,413	4,404776	4,174315
251,56	-0,9121091	100,7874	4,369099	4,174315
251,565	-0,8333921	100,631	4,497535	4,16572
251,57	-0,6759582	100,3964	4,411911	4,158353
251,575	-0,6759582	100,3182	4,526077	4,160809
251,58	-0,7546752	100,24	4,411911	4,166948
251,585	-0,8333921	100,0054	4,625972	4,177998
251,59	-0,7546752	100,0836	4,468994	4,177998
251,595	-0,6759582	100,0054	4,568889	4,186593
251,6	-0,6759582	99,92718	4,411911	4,197644
251,605	-0,5185243	99,84897	4,533212	4,209922
251,61	-0,3610904	99,69257	4,38337	4,219745
251,615	-0,3610904	99,77077	4,604566	4,241846
251,62	-0,3610904	99,84897	4,476129	4,261492
251,625	-0,3610904	100,1618	4,58316	4,278682
251,63	-0,5185243	100,24	4,511806	4,297099
251,635	-0,4398074	100,3182	4,640242	4,311834
251,64	-0,5185243	100,0054	4,497535	4,315517
251,645	-0,8333921	99,45796	4,561754	4,314289
